Sample_ID,Nest_ID,Site_Number,Sdag_C293,Sol_55,Sol_6,C147,i_130,i_120_PigTail,C368_PigTail,C334,C121_PigTail,C485,C259,C294,i_113,Sol_J1,Jackstraw_PigTail,i_109,C216_pigtail
ARG06_233male,ARG06_233,5,NA,177,95,73,304,312,205,199,159,114,217,98,161,250,113,154,225
ARG06_233male,ARG06_233,5,NA,177,95,73,304,312,205,199,159,114,217,98,161,250,113,154,225
ARG07_234a,ARG07_234,11,243,175,98,71,279,306,207,195,171,128,221,98,167,283,111,162,199
ARG07_234a,ARG07_234,11,243,175,98,71,279,306,207,195,171,128,221,98,167,283,111,162,199
Arg07_234f,Arg07_234,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
Arg07_234f,Arg07_234,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
Arg07_234c,Arg07_234,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,282,111,162,199
Arg07_234c,Arg07_234,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,282,111,162,199
Arg07_234d,Arg07_234,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,282,111,162,199
Arg07_234d,Arg07_234,11,243,175,98,71,279,306,209,195,171,NA,221,98,167,282,111,162,199
Arg07_234e,Arg07_234,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
Arg07_234e,Arg07_234,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
ARG07_234male,ARG07_234,11,NA,175,98,71,279,306,207,195,171,128,221,98,167,283,111,162,199
ARG07_234male,ARG07_234,11,NA,175,98,71,279,306,207,195,171,128,221,98,167,283,111,162,199
ARG07_235a,ARG07_235,11,235,191,107,76,201,322,200,191,179,126,194,96,183,258,109,152,209
ARG07_235a,ARG07_235,11,235,191,111,76,201,322,200,191,179,126,194,96,183,258,109,152,209
ARG07_235g,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235g,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235c,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235c,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235d,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,NA,183,258,NA,152,209
ARG07_235d,ARG07_235,11,235,191,111,76,201,322,200,191,179,NA,194,NA,183,258,NA,152,209
ARG07_235e,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235e,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235f,ARG07_235,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235f,ARG07_235,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_235male,ARG07_235,11,NA,191,111,76,201,322,200,191,179,126,194,96,183,258,109,152,209
ARG07_235male,ARG07_235,11,NA,191,111,76,201,322,200,191,179,126,194,96,183,258,109,152,209
ARG07_236a,ARG07_236,11,243,175,98,71,279,306,207,195,171,128,221,98,167,280,111,162,199
ARG07_236a,ARG07_236,11,243,175,98,71,279,306,207,195,171,128,221,98,167,280,111,162,199
Arg07_236c,Arg07_236,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
Arg07_236c,Arg07_236,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
Arg07_236d,Arg07_236,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
Arg07_236d,Arg07_236,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
Arg07_236e,Arg07_236,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
Arg07_236e,Arg07_236,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_236male,ARG07_236,11,NA,175,98,71,279,306,207,195,171,128,221,98,167,280,111,162,199
ARG07_236male,ARG07_236,11,NA,175,98,71,279,306,207,195,171,128,221,98,167,280,111,162,199
ARG07_238a,ARG07_238,11,235,191,107,76,201,322,200,191,179,126,194,96,183,258,109,149,209
ARG07_238a,ARG07_238,11,235,191,111,76,201,322,200,191,179,126,194,96,183,258,109,152,209
ARG07_238c,ARG07_238,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,149,209
ARG07_238c,ARG07_238,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_238d,ARG07_238,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,149,209
ARG07_238d,ARG07_238,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_238e,ARG07_238,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,149,209
ARG07_238e,ARG07_238,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_238f,ARG07_238,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,149,209
ARG07_238f,ARG07_238,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_238g,ARG07_238,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,149,209
ARG07_238g,ARG07_238,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_238male,ARG07_238,11,NA,191,111,76,201,322,200,NA,179,126,194,96,183,258,109,152,209
ARG07_238male,ARG07_238,11,NA,191,111,76,201,322,200,NA,179,126,194,96,183,258,109,152,209
ARG07_239a,ARG07_239,11,243,175,98,71,279,306,207,195,171,128,223,98,167,280,111,156,199
ARG07_239a,ARG07_239,11,243,175,98,71,279,306,207,195,171,128,223,98,167,280,111,156,199
ARG07_239male,ARG07_239,11,NA,175,98,71,279,306,207,195,171,128,221,98,167,280,111,156,199
ARG07_239male,ARG07_239,11,NA,175,98,71,279,306,207,195,171,128,221,98,167,280,111,156,199
ARG07_240a,ARG07_240,11,243,175,98,71,279,306,207,195,171,128,221,98,167,280,111,156,199
ARG07_240a,ARG07_240,11,243,175,98,71,279,308,207,195,175,130,221,98,167,280,111,162,199
ARG07_240male,ARG07_240,11,NA,175,98,71,279,308,207,195,175,128,221,98,167,283,111,162,199
ARG07_240male,ARG07_240,11,NA,175,98,71,279,308,207,195,175,128,221,98,167,283,111,162,199
ARG07_241a,ARG07_241,11,235,191,107,76,201,322,200,191,179,126,194,96,183,258,109,152,209
ARG07_241a,ARG07_241,11,235,191,111,76,201,322,200,191,179,137,194,96,183,258,109,152,209
ARG07_241e,ARG07_241,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241e,ARG07_241,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241f,ARG07_241,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241f,ARG07_241,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241g,ARG07_241,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241g,ARG07_241,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241c,ARG07_241,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241c,ARG07_241,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241d,ARG07_241,11,235,191,107,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241d,ARG07_241,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_241male,ARG07_241,11,NA,191,111,76,201,322,200,191,179,137,194,96,183,258,109,152,209
ARG07_241male,ARG07_241,11,NA,191,111,76,201,322,200,191,179,137,194,96,183,258,109,152,209
ARG07_242a,ARG07_242,11,243,175,98,71,279,306,207,195,171,126,221,98,167,280,111,162,199
ARG07_242a,ARG07_242,11,243,175,98,71,279,306,207,195,171,126,221,98,167,280,111,162,199
ARG07_242c,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
ARG07_242c,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
ARG07_242d,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
ARG07_242d,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
ARG07_242e,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
ARG07_242e,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,162,199
ARG07_242f,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
ARG07_242f,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
ARG07_242g,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
ARG07_242g,ARG07_242,11,243,175,98,71,279,306,207,195,171,NA,221,98,167,280,111,NA,199
ARG07_242male,ARG07_242,11,NA,175,98,71,279,306,207,195,171,126,221,98,167,280,111,162,199
ARG07_242male,ARG07_242,11,NA,175,98,71,279,306,207,195,171,126,221,98,167,280,111,162,199
ARG07_243a,ARG07_243,11,235,191,111,76,201,322,200,191,179,126,194,96,183,258,109,152,209
ARG07_243a,ARG07_243,11,235,191,111,76,201,322,200,191,179,137,194,96,183,258,109,152,209
Arg07_243c,Arg07_243,11,235,191,111,NA,NA,NA,200,NA,179,NA,194,NA,NA,258,NA,NA,NA
Arg07_243c,Arg07_243,11,235,191,111,NA,NA,NA,200,NA,179,NA,194,NA,NA,258,NA,NA,NA
Arg07_243d,Arg07_243,11,235,191,111,NA,NA,NA,200,NA,179,NA,194,NA,NA,258,NA,NA,NA
Arg07_243d,Arg07_243,11,235,191,111,NA,NA,NA,200,NA,179,NA,194,NA,NA,258,NA,NA,NA
Arg07_243e,Arg07_243,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
Arg07_243e,Arg07_243,11,235,191,111,76,201,322,200,191,179,NA,194,96,183,258,109,152,209
ARG07_243male,ARG07_243,11,NA,191,111,76,201,322,200,191,179,137,194,96,183,258,109,152,209
ARG07_243male,ARG07_243,11,NA,191,111,76,201,322,200,191,179,137,194,96,183,258,109,152,209
ARG07_244a,ARG07_244,11,235,191,111,76,201,-9,224,191,179,126,192,96,183,258,109,152,209
ARG07_244a,ARG07_244,11,235,191,111,76,201,-9,224,191,179,137,192,96,185,258,109,152,209
ARG07_244c,ARG07_244,11,235,191,111,76,201,322,200,191,179,NA,192,96,183,258,109,152,209
ARG07_244c,ARG07_244,11,235,191,111,76,201,322,224,191,179,NA,192,96,183,258,109,152,209
ARG07_244d,ARG07_244,11,235,191,111,76,201,322,224,191,179,NA,192,96,183,258,109,152,209
ARG07_244d,ARG07_244,11,235,191,111,76,201,322,224,191,179,NA,194,96,185,258,109,152,209
ARG07_244e,ARG07_244,11,235,191,111,NA,NA,322,224,NA,179,NA,192,NA,NA,258,NA,NA,NA
ARG07_244e,ARG07_244,11,235,191,111,NA,NA,322,224,NA,179,NA,192,NA,NA,258,NA,NA,NA
ARG07_244f,ARG07_244,11,235,191,111,76,201,322,200,191,179,NA,192,96,183,258,109,152,209
ARG07_244f,ARG07_244,11,235,191,111,76,201,322,224,191,179,NA,194,96,183,258,109,152,209
ARG07_244g,ARG07_244,11,235,191,111,76,201,322,224,191,179,NA,192,96,183,258,109,152,209
ARG07_244g,ARG07_244,11,235,191,111,76,201,322,224,191,179,NA,192,96,185,258,109,152,209
ARG07_244male,ARG07_244,11,NA,191,111,76,201,322,224,191,179,126,194,96,183,258,109,152,209
ARG07_244male,ARG07_244,11,NA,191,111,76,201,322,224,191,179,126,194,96,183,258,109,152,209
ARG07_245a,ARG07_245,6,243,177,95,73,275,312,205,199,161,116,223,98,165,284,113,154,221
ARG07_245a,ARG07_245,6,243,177,96,73,275,312,205,199,161,116,223,98,165,284,113,154,221
ARG07_246a,ARG07_246,6,243,177,95,73,300,314,207,199,159,112,223,98,165,284,113,154,209
ARG07_246a,ARG07_246,6,243,177,95,73,300,316,207,199,159,114,223,98,165,284,113,154,223
ARG07_247a,ARG07_247,6,237,177,96,73,275,312,207,199,159,114,223,98,165,284,113,154,219
ARG07_247a,ARG07_247,6,243,177,96,73,275,312,207,199,163,116,223,98,165,284,113,154,219
ARG07_247male,ARG07_247,6,NA,177,96,73,275,312,207,199,163,116,223,98,165,284,113,154,223
ARG07_247male,ARG07_247,6,NA,177,96,73,275,312,207,199,163,116,223,98,165,284,113,154,223
ARG07_248a,ARG07_248,6,243,177,95,73,300,312,207,199,159,112,223,98,165,284,113,154,219
ARG07_248a,ARG07_248,6,243,177,96,73,304,314,207,199,163,114,223,98,167,284,113,156,223
ARG07_248male,ARG07_248,6,NA,177,96,73,275,314,205,197,163,114,223,98,165,284,113,154,219
ARG07_248male,ARG07_248,6,NA,177,96,73,275,314,205,197,163,114,223,98,165,284,113,154,219
ARG07_249a,ARG07_249,6,243,177,95,73,271,314,205,199,161,112,223,98,165,284,113,154,221
ARG07_249a,ARG07_249,6,243,177,96,73,275,314,207,199,163,114,223,98,165,284,113,154,221
ARG07_250a,ARG07_250,6,243,177,95,73,300,314,207,199,163,114,223,98,165,284,113,154,225
ARG07_250a,ARG07_250,6,243,177,95,73,304,314,207,199,165,116,223,98,169,284,113,154,225
ARG07_251a,ARG07_251,6,243,177,95,73,300,314,207,199,163,114,223,98,165,284,111,154,223
ARG07_251a,ARG07_251,6,243,177,95,73,304,314,207,199,163,116,223,98,165,284,113,154,225
ARG07_252a,ARG07_252,6,243,177,95,73,275,312,205,199,159,114,223,98,165,284,113,154,221
ARG07_252a,ARG07_252,6,243,177,95,73,304,314,207,199,161,114,223,98,165,284,113,154,221
ARG07_252male,ARG07_252,6,NA,177,95,73,271,312,207,199,159,114,223,98,165,284,113,154,221
ARG07_252male,ARG07_252,6,NA,177,95,73,271,312,207,199,159,114,223,98,165,284,113,154,221
ARG07_253a,ARG07_253,6,243,177,95,73,271,314,207,199,159,114,223,98,165,284,115,154,221
ARG07_253a,ARG07_253,6,243,177,95,73,275,314,207,199,163,114,223,98,165,284,115,156,221
ARG07_254a,ARG07_254,6,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,219
ARG07_254a,ARG07_254,6,243,177,95,73,275,314,207,199,163,114,223,98,167,284,113,154,223
ARG07_254male,ARG07_254,6,NA,177,95,73,275,314,205,199,161,114,223,98,165,284,113,154,219
ARG07_254male,ARG07_254,6,NA,177,95,73,275,314,205,199,161,114,223,98,165,284,113,154,219
ARG07_255a,ARG07_255,6,243,177,95,73,275,312,207,199,159,114,223,98,165,284,113,154,219
ARG07_255a,ARG07_255,6,243,177,96,76,300,314,207,199,163,114,223,98,165,284,113,156,221
ARG07_255male,ARG07_255,6,NA,177,96,76,275,314,207,199,161,114,223,98,165,284,113,154,221
ARG07_255male,ARG07_255,6,NA,177,96,76,275,314,207,199,161,114,223,98,165,284,113,154,221
ARG07_256a,ARG07_256,6,243,177,95,73,275,314,205,199,161,114,223,98,165,284,113,156,221
ARG07_256a,ARG07_256,6,243,177,95,73,300,314,205,199,161,114,223,98,165,284,113,156,221
ARG07_257a,ARG07_257,6,243,177,96,73,300,312,207,199,163,114,223,98,165,284,113,156,219
ARG07_257a,ARG07_257,6,243,177,96,73,300,312,207,199,163,114,223,98,165,284,113,156,219
ARG07_258a,ARG07_258,6,243,177,95,73,275,314,207,199,161,114,223,98,167,284,113,154,225
ARG07_258a,ARG07_258,6,243,177,95,73,275,314,207,199,161,114,223,98,167,284,113,154,225
ARG07_259a,ARG07_259,6,243,177,95,73,300,314,207,197,159,114,223,98,165,284,113,154,221
ARG07_259a,ARG07_259,6,243,177,95,73,304,314,207,199,161,114,223,98,165,284,113,154,221
ARG07_260a,ARG07_260,6,243,177,95,73,300,314,207,199,159,114,223,98,165,284,113,154,209
ARG07_260a,ARG07_260,6,243,177,95,73,300,314,207,199,161,116,223,98,165,284,113,154,221
ARG07_261a,ARG07_261,6,243,177,96,73,275,312,205,199,159,116,223,98,167,284,113,154,221
ARG07_261a,ARG07_261,6,243,177,96,73,275,312,207,199,159,116,223,98,167,284,113,154,223
ARG07_261male,ARG07_261,6,NA,177,95,73,304,314,207,199,159,114,223,98,165,284,113,154,221
ARG07_261male,ARG07_261,6,NA,177,95,73,304,314,207,199,159,114,223,98,165,284,113,154,221
ARG07_262a,ARG07_262,6,243,177,95,73,275,314,207,199,163,114,219,98,165,284,113,154,209
ARG07_262a,ARG07_262,6,243,177,95,73,275,314,207,199,163,114,219,98,165,284,113,158,221
ARG07_263a,ARG07_263,6,243,177,95,73,275,314,207,199,161,114,219,98,165,284,113,154,209
ARG07_263a,ARG07_263,6,243,177,95,73,275,314,207,199,163,114,223,98,165,284,113,158,221
ARG07_264a,ARG07_264,6,243,177,96,73,275,314,207,199,159,114,223,98,165,284,113,154,221
ARG07_264a,ARG07_264,6,243,177,96,73,275,314,207,199,159,114,223,98,165,284,113,154,221
ARG07_265a,ARG07_265,6,243,177,95,73,275,312,207,199,161,114,223,98,165,284,113,154,209
ARG07_265a,ARG07_265,6,243,177,95,73,304,312,207,199,161,114,223,98,165,284,113,154,219
ARG07_266a,ARG07_266,6,243,177,95,73,271,312,207,199,163,114,223,98,161,284,113,154,209
ARG07_266a,ARG07_266,6,243,177,96,73,275,314,207,199,163,116,223,98,165,284,113,154,209
ARG07_267a,ARG07_267,6,243,177,95,73,300,312,207,199,159,114,223,98,165,286,113,154,225
ARG07_267a,ARG07_267,6,243,177,95,73,300,312,207,199,159,114,223,98,165,286,113,154,225
ARG07_267male,ARG07_267,6,NA,177,95,73,271,314,207,199,159,114,223,98,165,286,113,154,225
ARG07_267male,ARG07_267,6,NA,177,95,73,271,314,207,199,159,114,223,98,165,286,113,154,225
ARG07_268a,ARG07_268,6,243,177,95,73,275,314,205,199,161,112,223,98,165,284,113,154,221
ARG07_268a,ARG07_268,6,243,179,95,73,304,314,207,199,161,114,223,98,165,284,113,154,227
ARG07_269a,ARG07_269,6,243,177,95,73,304,314,207,199,159,114,223,98,165,283,113,154,209
ARG07_269a,ARG07_269,6,245,177,95,73,304,314,207,199,159,118,223,98,165,284,113,154,225
ARG07_270a,ARG07_270,6,245,177,95,73,275,314,207,199,159,118,223,98,165,283,113,154,209
ARG07_270a,ARG07_270,6,245,177,95,73,300,314,207,199,163,118,223,98,165,284,113,154,225
ARG07_271a,ARG07_271,6,243,177,95,73,300,314,207,199,159,114,223,98,165,284,113,154,223
ARG07_271a,ARG07_271,6,243,177,95,73,300,314,207,199,159,114,223,98,165,284,113,154,223
ARG07_271male,ARG07_271,6,NA,177,95,73,300,314,NA,199,NA,114,223,98,165,284,113,154,223
ARG07_271male,ARG07_271,6,NA,177,95,73,300,314,NA,199,NA,114,223,98,165,284,113,154,223
ARG07_272a,ARG07_272,6,243,177,95,73,300,314,207,199,159,114,223,98,165,284,113,154,223
ARG07_272a,ARG07_272,6,243,177,95,73,300,314,207,199,159,114,223,98,165,284,113,154,223
ARG07_272male,ARG07_272,6,NA,177,95,73,275,314,205,199,165,114,223,98,165,284,113,154,223
ARG07_272male,ARG07_272,6,NA,177,95,73,275,314,205,199,165,114,223,98,165,284,113,154,223
ARG07_273a,ARG07_273,6,243,177,95,73,275,314,207,199,161,114,223,98,167,284,113,154,219
ARG07_273a,ARG07_273,6,243,177,95,73,300,314,207,199,161,114,223,98,167,284,113,154,219
ARG07_274a,ARG07_274,6,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,154,219
ARG07_274a,ARG07_274,6,243,177,95,73,275,314,207,199,161,114,223,98,167,284,113,154,221
ARG07_275a,ARG07_275,6,243,177,95,73,271,312,207,199,161,114,223,98,165,284,113,154,219
ARG07_275a,ARG07_275,6,243,177,95,73,275,312,207,199,161,114,223,98,167,284,113,154,219
ARG07_276a,ARG07_276,6,243,177,95,73,271,314,207,199,161,114,223,98,167,284,113,154,221
ARG07_276a,ARG07_276,6,243,177,95,73,271,314,207,199,161,114,223,98,167,284,113,154,221
ARG07_277a,ARG07_277,6,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,221
ARG07_277a,ARG07_277,6,243,177,96,73,275,314,207,199,163,114,223,98,165,284,113,154,223
ARG07_278a,ARG07_278,6,243,177,95,73,300,314,207,199,159,114,223,98,165,284,113,154,221
ARG07_278a,ARG07_278,6,245,177,95,73,300,314,207,199,159,116,223,98,165,284,113,154,221
ARG07_279a,ARG07_279,6,243,177,95,73,275,312,207,199,159,116,223,98,161,284,113,154,209
ARG07_279a,ARG07_279,6,243,179,95,73,304,314,207,199,163,116,223,98,165,284,113,156,221
ARG07_280a,ARG07_280,6,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,154,219
ARG07_280a,ARG07_280,6,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,219
ARG07_280male,ARG07_280,6,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,219
ARG07_280male,ARG07_280,6,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,219
ARG07_281a,ARG07_281,6,243,177,93,73,275,312,207,199,159,114,223,98,165,284,113,154,219
ARG07_281a,ARG07_281,6,243,177,95,73,275,314,207,199,161,116,223,98,165,284,113,154,225
ARG07_282a,ARG07_282,6,243,177,96,73,271,314,207,199,159,114,223,98,165,284,113,154,221
ARG07_282a,ARG07_282,6,243,177,96,73,271,314,207,199,159,114,223,98,165,284,113,154,221
ARG07_282male,ARG07_282,6,NA,177,96,73,271,314,207,199,159,114,NA,98,165,284,113,154,221
ARG07_282male,ARG07_282,6,NA,177,96,73,271,314,207,199,159,114,NA,98,165,284,113,154,221
ARG07_283a,ARG07_283,6,243,177,95,73,275,312,207,197,159,114,223,98,165,284,113,154,221
ARG07_283a,ARG07_283,6,243,177,95,73,275,312,207,199,161,114,223,98,165,284,113,154,221
ARG07_283male,ARG07_283,6,NA,177,95,73,275,314,207,197,161,114,223,98,165,284,113,154,221
ARG07_283male,ARG07_283,6,NA,177,95,73,275,314,207,197,161,114,223,98,165,284,113,154,221
ARG07_284a,ARG07_284,6,245,177,95,73,275,314,207,199,163,116,223,98,165,284,113,154,219
ARG07_284a,ARG07_284,6,245,177,95,73,300,314,207,199,163,116,223,98,165,284,113,154,223
ARG08_285male,ARG08_285,12,235,NA,107,76,214,NA,214,191,181,137,194,96,183,258,109,149,209
ARG08_285male,ARG08_285,12,235,NA,107,76,214,NA,214,191,181,137,194,96,183,258,109,149,209
ARG08_286a,ARG08_286,12,235,191,107,76,214,322,200,191,179,134,192,96,183,258,109,149,209
ARG08_286a,ARG08_286,12,235,191,107,76,214,322,200,191,179,137,194,96,183,258,109,149,209
ARG08_286male,ARG08_286,12,235,NA,107,76,214,NA,200,191,179,137,192,96,183,258,109,149,209
ARG08_286male,ARG08_286,12,235,NA,107,76,214,NA,200,191,179,137,192,96,183,258,109,149,209
ARG08_287a,ARG08_287,12,235,191,107,76,201,322,200,191,179,137,192,96,181,258,109,149,209
ARG08_287a,ARG08_287,12,235,191,111,76,214,322,216,191,185,137,194,96,183,258,109,152,209
ARG08_287male,ARG08_287,12,235,NA,111,76,214,NA,214,191,181,137,194,96,183,258,109,152,209
ARG08_287male,ARG08_287,12,235,NA,111,76,214,NA,214,191,181,137,194,96,183,258,109,152,209
ARG08_288a,ARG08_288,12,235,191,107,76,201,322,200,191,179,134,194,96,183,258,109,149,209
ARG08_288a,ARG08_288,12,235,191,107,76,201,322,200,191,181,134,194,96,183,258,109,149,209
ARG08_288male,ARG08_288,12,235,NA,107,76,201,NA,200,191,181,137,194,96,183,258,109,149,209
ARG08_288male,ARG08_288,12,235,NA,107,76,201,NA,200,191,181,137,194,96,183,258,109,149,209
ARG08_289male,ARG08_289,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG08_289male,ARG08_289,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG08_291male,ARG08_291,12,235,191,107,76,201,NA,200,191,181,137,194,96,183,258,109,149,209
ARG08_291male,ARG08_291,12,235,191,107,76,201,NA,200,191,181,137,194,96,183,258,109,149,209
ARG08_292a,ARG08_292,12,235,191,107,76,214,-9,200,191,179,137,194,96,183,258,109,149,209
ARG08_292a,ARG08_292,12,235,191,107,76,214,-9,200,191,179,137,194,96,183,258,109,149,209
ARG08_292male,ARG08_292,12,235,191,107,76,214,NA,200,191,179,137,194,96,183,258,109,149,209
ARG08_292male,ARG08_292,12,235,191,107,76,214,NA,200,191,179,137,194,96,183,258,109,149,209
ARG08_293a,ARG08_293,12,235,191,107,76,201,-9,200,191,179,137,194,96,183,258,109,149,209
ARG08_293a,ARG08_293,12,235,191,107,76,201,-9,200,191,179,137,194,96,183,258,109,149,209
ARG08_293male,ARG08_293,12,235,191,107,76,201,NA,200,191,181,137,194,96,183,258,109,149,209
ARG08_293male,ARG08_293,12,235,191,107,76,201,NA,200,191,181,137,194,96,183,258,109,149,209
ARG08_294a,ARG08_294,12,235,191,107,76,201,322,200,191,185,137,194,96,183,258,109,149,209
ARG08_294a,ARG08_294,12,235,191,107,76,201,322,200,191,185,137,194,96,183,258,109,149,209
ARG08_294male,ARG08_294,12,235,NA,107,76,201,NA,200,191,185,137,192,96,183,258,109,149,209
ARG08_294male,ARG08_294,12,235,NA,107,76,201,NA,200,191,185,137,192,96,183,258,109,149,209
ARG08_295a,ARG08_295,13,243,175,98,71,271,306,202,195,171,128,221,98,167,280,111,162,199
ARG08_295a,ARG08_295,13,243,175,98,71,271,308,207,195,171,128,221,98,167,283,111,162,199
ARG08_295male,ARG08_295,13,243,NA,98,71,279,308,202,195,175,128,221,98,167,283,111,162,199
ARG08_295male,ARG08_295,13,243,NA,98,71,279,308,202,195,175,128,221,98,167,283,111,162,199
ARG08_296a,ARG08_296,13,243,175,98,71,271,306,207,193,171,128,221,98,167,283,111,156,199
ARG08_296a,ARG08_296,13,243,175,98,71,271,306,207,195,171,128,221,98,167,283,111,156,199
ARG08_296male,ARG08_296,13,243,175,98,71,NA,306,207,193,171,128,221,98,167,283,111,156,199
ARG08_296male,ARG08_296,13,243,175,98,71,NA,306,207,193,171,128,221,98,167,283,111,156,199
ARG08_297a,ARG08_297,13,243,175,98,71,271,308,202,193,171,124,221,98,167,283,111,156,199
ARG08_297a,ARG08_297,13,243,175,98,71,271,308,207,195,175,124,221,98,167,283,111,162,199
ARG08_297male,ARG08_297,13,243,175,98,71,271,308,202,193,171,124,221,98,167,283,111,NA,NA
ARG08_297male,ARG08_297,13,243,175,98,71,271,308,202,193,171,124,221,98,167,283,111,NA,NA
ARG08_298a,ARG08_298,13,243,175,98,71,271,306,202,193,171,128,221,98,167,280,111,162,199
ARG08_298a,ARG08_298,13,243,175,98,71,271,306,202,193,171,128,221,98,167,283,111,162,199
ARG08_298male,ARG08_298,13,243,175,98,71,271,306,202,193,171,128,221,98,167,283,111,NA,NA
ARG08_298male,ARG08_298,13,243,175,98,71,271,306,202,193,171,128,221,98,167,283,111,NA,NA
ARG08_299a,ARG08_299,13,243,175,98,71,271,306,202,193,171,128,221,98,167,280,111,162,199
ARG08_299a,ARG08_299,13,243,175,98,71,271,306,202,193,171,128,221,98,167,283,111,162,199
ARG08_299male,ARG08_299,13,243,175,98,71,271,306,202,193,171,128,221,98,167,283,111,162,199
ARG08_299male,ARG08_299,13,243,175,98,71,271,306,202,193,171,128,221,98,167,283,111,162,199
